DateTime_UTC,WaterPres_kPa,AirPres_kPa,WaterTemp_C,water_density_kgm3,stage_m,NHC_discharge_m3s
2023-09-04T14:00:00Z,109.336,100.269,21.8,997.8454964685553,1.1345801239999993,1.7988713907105207
2023-09-04T14:15:00Z,109.368,100.268,21.8,997.8454964685553,1.1379451999999994,1.8261976734364163
2023-09-04T14:30:00Z,109.357,100.278,21.8,997.8454964685553,1.1358037879999994,1.8087699325510274
2023-09-04T14:45:00Z,109.368,100.278,21.8,997.8454964685553,1.1369254799999988,1.8178820005242071
2023-09-04T15:00:00Z,109.357,100.281,21.8,997.8454964685553,1.1354978719999993,1.8062912038811014
2023-09-04T15:15:00Z,109.357,100.263,21.82,997.8409970690179,1.1373333679999993,1.821204610365115
2023-09-04T15:30:00Z,109.336,100.253,21.82,997.8409970690179,1.1362116759999998,1.8120791552086797
2023-09-04T15:45:00Z,109.314,100.24,21.82,997.8409970690179,1.1352939279999998,1.8046402350868054
2023-09-04T16:00:00Z,109.304,100.23,21.84,997.8364936171675,1.1352939279999998,1.8046402350868054
2023-09-04T16:15:00Z,109.304,100.201,21.84,997.8364936171675,1.1382511160000008,1.8286983266567445
2023-09-04T16:30:00Z,109.282,100.183,21.86,997.8319861146579,1.1378432279999988,1.825364733264819
2023-09-04T16:45:00Z,109.264,100.174,21.88,997.827474563141,1.1369254799999988,1.8178820005242071
2023-09-04T17:00:00Z,109.264,100.158,21.88,997.827474563141,1.1385570319999994,1.8312017307123034
2023-09-04T17:15:00Z,109.253,100.144,21.9,997.8229589642682,1.1388629479999994,1.8337078878888418
2023-09-04T17:30:00Z,109.21,100.117,21.92,997.8184393196885,1.137231395999999,1.820373500785116
2023-09-04T17:45:00Z,109.232,100.107,21.94,997.81391563105,1.1404945,1.8471206511248934
2023-09-04T18:00:00Z,109.199,100.097,21.92,997.8184393196885,1.1381491440000004,1.8278644700477784
2023-09-04T18:15:00Z,109.189,100.093,21.94,997.81391563105,1.137537311999999,1.8228677442715095
2023-09-04T18:30:00Z,109.189,100.089,21.92,997.8184393196885,1.1379451999999994,1.8261976734364163
2023-09-04T18:45:00Z,109.167,100.06,21.94,997.81391563105,1.138659004,1.8320368104225797
2023-09-04T19:00:00Z,109.146,100.06,21.94,997.81391563105,1.136517592,1.8145642634751629
2023-09-04T19:15:00Z,109.146,100.033,21.94,997.81391563105,1.139270836,1.8370537173765304
2023-09-04T19:30:00Z,109.135,100.035,21.92,997.8184393196885,1.1379452000000008,1.8261976734364271
2023-09-04T19:45:00Z,109.092,100.025,21.94,997.81391563105,1.1345801239999993,1.7988713907105207
2023-09-04T20:00:00Z,109.103,100.009,21.94,997.81391563105,1.1373333679999993,1.821204610365115
2023-09-04T20:15:00Z,109.092,99.992,21.94,997.81391563105,1.1379451999999994,1.8261976734364163
2023-09-04T20:30:00Z,109.07,100,21.94,997.81391563105,1.1348860399999992,1.8013419352330962
2023-09-04T20:45:00Z,109.06,99.988,21.94,997.81391563105,1.1350899840000002,1.802990479095226
2023-09-04T21:00:00Z,109.06,99.983,21.94,997.81391563105,1.1355998439999997,1.8071171432897373
2023-09-04T21:15:00Z,109.049,99.977,21.94,997.81391563105,1.1350899840000002,1.802990479095226
2023-09-04T21:30:00Z,109.038,99.962,21.94,997.81391563105,1.1354978719999993,1.8062912038811014
2023-09-04T21:45:00Z,109.038,99.957,21.94,997.81391563105,1.1360077320000004,1.810423936299301
2023-09-04T22:00:00Z,109.038,99.951,21.94,997.81391563105,1.1366195640000003,1.8153932412086438
2023-09-04T22:15:00Z,109.027,99.946,21.94,997.81391563105,1.1360077320000004,1.810423936299301
2023-09-04T22:30:00Z,109.027,99.941,21.96,997.809387899999,1.136517592,1.8145642634751629
2023-09-04T22:45:00Z,109.027,99.955,21.94,997.81391563105,1.1350899840000002,1.802990479095226
